Pair,Causal_Relation_1,Conclusion_1,Causal_Relation_2,Conclusion_2,Classification,X,Y,Z
161,Will the increase of travel advisory cause compliance note during risk briefing?,No,Will the increase of travel advisory cause risk briefing and the increase of compliance note cause risk briefing?,Yes,B_D,travel advisory,compliance note,risk briefing
162,Will the increase of audit request cause schedule grid during planning call?,No,Will the increase of audit request cause planning call and the increase of schedule grid cause planning call?,Yes,B_D,audit request,schedule grid,planning call
163,Will the increase of permit update cause attendance list during training seminar?,No,Will the increase of permit update cause training seminar and the increase of attendance list cause training seminar?,Yes,B_D,permit update,attendance list,training seminar
164,Will the increase of inventory audit cause action plan during design workshop?,No,Will the increase of inventory audit cause design workshop and the increase of action plan cause design workshop?,Yes,B_D,inventory audit,action plan,design workshop
165,Will the increase of security notice cause materials list during update meeting?,No,Will the increase of security notice cause update meeting and the increase of materials list cause update meeting?,Yes,B_D,security notice,materials list,update meeting
166,Will the increase of service request cause agenda update during review meeting?,No,Will the increase of service request cause review meeting and the increase of agenda update cause review meeting?,Yes,B_D,service request,agenda update,review meeting
167,Will the increase of system upgrade cause risk memo during audit meeting?,No,Will the increase of system upgrade cause audit meeting and the increase of risk memo cause audit meeting?,Yes,B_D,system upgrade,risk memo,audit meeting
168,Will the increase of route revision cause checklist update during routing briefing?,No,Will the increase of route revision cause routing briefing and the increase of checklist update cause routing briefing?,Yes,B_D,route revision,checklist update,routing briefing
169,Will the increase of schedule change cause meeting notes during planning session?,No,Will the increase of schedule change cause planning session and the increase of meeting notes cause planning session?,Yes,B_D,schedule change,meeting notes,planning session
170,Will the increase of policy update cause design notes during support clinic?,No,Will the increase of policy update cause support clinic and the increase of design notes cause support clinic?,Yes,B_D,policy update,design notes,support clinic
171,Will the increase of budget request cause minutes review during briefing session?,No,Will the increase of budget request cause briefing session and the increase of minutes review cause briefing session?,Yes,B_D,budget request,minutes review,briefing session
172,Will the increase of note accuracy cause rhythm sense during musical performance?,No,Will the increase of note accuracy cause musical performance and the increase of rhythm sense cause musical performance?,Yes,B_D,note accuracy,rhythm sense,musical performance
173,Will the increase of portfolio quality cause skill strength during interview invitation?,No,Will the increase of portfolio quality cause interview invitation and the increase of skill strength cause interview invitation?,Yes,B_D,portfolio quality,skill strength,interview invitation
174,Will the increase of badge renewal cause session outline during orientation forum?,No,Will the increase of badge renewal cause orientation forum and the increase of session outline cause orientation forum?,Yes,B_D,badge renewal,session outline,orientation forum
175,Will the increase of supply reorder cause topic list during budget workshop?,No,Will the increase of supply reorder cause budget workshop and the increase of topic list cause budget workshop?,Yes,B_D,supply reorder,topic list,budget workshop
176,Will the increase of ethics complaint cause finance anomaly during committee hearing?,No,Will the increase of ethics complaint cause committee hearing and the increase of finance anomaly cause committee hearing?,Yes,B_D,ethics complaint,finance anomaly,committee hearing
177,Will the increase of snow load cause wind force during roof crash?,No,Will the increase of snow load cause roof crash and the increase of wind force cause roof crash?,Yes,B_D,snow load,wind force,roof crash
178,Will the increase of license expiry cause policy update during compliance summit?,No,Will the increase of license expiry cause compliance summit and the increase of policy update cause compliance summit?,Yes,B_D,license expiry,policy update,compliance summit
179,Will the increase of vendor protest cause road repair during public forum?,No,Will the increase of vendor protest cause public forum and the increase of road repair cause public forum?,Yes,B_D,vendor protest,road repair,public forum
180,Will the increase of data subpoena cause tenant petition during legal session?,No,Will the increase of data subpoena cause legal session and the increase of tenant petition cause legal session?,Yes,B_D,data subpoena,tenant petition,legal session
181,Will the increase of chemical odor cause alarm malfunction during safety briefing?,No,Will the increase of chemical odor cause safety briefing and the increase of alarm malfunction cause safety briefing?,Yes,B_D,chemical odor,alarm malfunction,safety briefing
182,Will the increase of parking dispute cause noise complaint during council meeting?,No,Will the increase of parking dispute cause council meeting and the increase of noise complaint cause council meeting?,Yes,B_D,parking dispute,noise complaint,council meeting
183,Will the increase of server slowdown cause billing mismatch during support triage?,No,Will the increase of server slowdown cause support triage and the increase of billing mismatch cause support triage?,Yes,B_D,server slowdown,billing mismatch,support triage
184,Will the increase of shipment backlog cause forklift breakdown during logistics briefing?,No,Will the increase of shipment backlog cause logistics briefing and the increase of forklift breakdown cause logistics briefing?,Yes,B_D,shipment backlog,forklift breakdown,logistics briefing
185,Will the increase of classroom leak cause heater failure during maintenance meeting?,No,Will the increase of classroom leak cause maintenance meeting and the increase of heater failure cause maintenance meeting?,Yes,B_D,classroom leak,heater failure,maintenance meeting
186,Will the increase of grant reduction cause invoice error during budget meeting?,No,Will the increase of grant reduction cause budget meeting and the increase of invoice error cause budget meeting?,Yes,B_D,grant reduction,invoice error,budget meeting
