data,label,X,Y,Z,Classification
An increase in internal dev showcase leads to an increase in both code commits and deployment success.,No,code commits,deployment success,internal dev showcase,O_A
An increase in jazz ensemble practice leads to an increase in rhythm blending during state fair week.,Yes,jazz ensemble practice,rhythm blending,state fair week,O_A
An increase in regional sales update leads to an increase in both sales training and conversion rate.,No,sales training,conversion rate,regional sales update,O_A
An increase in mosaic art leads to an increase in visual creativity during community sports banquet.,Yes,mosaic art,visual creativity,community sports banquet,O_A
An increase in semester leads to an increase in both practice quizzes and exam readiness.,No,practice quizzes,exam readiness,semester,O_A
An increase in puzzle tournaments leads to an increase in concept analysis during regional crafts fair.,Yes,puzzle tournaments,concept analysis,regional crafts fair,O_A
An increase in company town hall leads to an increase in both sleep tracking and mood improvement.,No,sleep tracking,mood improvement,company town hall,O_A
An increase in cycling sprints leads to an increase in stamina recovery during autumn harvest festival.,Yes,cycling sprints,stamina recovery,autumn harvest festival,O_A
An increase in linguistics seminar leads to an increase in both vocabulary drills and language fluency.,No,vocabulary drills,language fluency,linguistics seminar,O_A
An increase in mountain climbing practice leads to an increase in altitude tolerance during culinary contest.,Yes,mountain climbing practice,altitude tolerance,culinary contest,O_A
An increase in engineering demo day leads to an increase in both debug logs and error diagnosis.,No,debug logs,error diagnosis,engineering demo day,O_A
An increase in logic board games leads to an increase in reasoning sharpness during conference reception.,Yes,logic board games,reasoning sharpness,conference reception,O_A
An increase in mental health month leads to an increase in both mental health workshops and employee morale.,No,mental health workshops,employee morale,mental health month,O_A
An increase in storytelling podcasts leads to an increase in oral fluency during historic reading.,Yes,storytelling podcasts,oral fluency,historic reading,O_A
An increase in outdoor tour leads to an increase in both refill stations and water bottles.,No,refill stations,water bottles,outdoor tour,O_A
An increase in birdwatching logs leads to an increase in species recognition during naval parade.,Yes,birdwatching logs,species recognition,naval parade,O_A
An increase in internal QA summit leads to an increase in both self-assessments and learning outcomes.,No,self-assessments,learning outcomes,internal QA summit,O_A
An increase in glass engraving leads to an increase in design accuracy during astronomy panel.,Yes,glass engraving,design accuracy,astronomy panel,O_A
An increase in local storytelling festival leads to an increase in both street mural repainting and traffic calming behavior.,No,street mural repainting,traffic calming behavior,local storytelling festival,O_A
An increase in archery stance drills leads to an increase in target steadiness during community garden event.,Yes,archery stance drills,target steadiness,community garden event,O_A
An increase in online shopping breaks leads to an increase in both soap dispenser use and wet floor incidents.,No,soap dispenser use,wet floor incidents,online shopping breaks,O_A
An increase in pottery glazing leads to an increase in surface finish during historical panel.,Yes,pottery glazing,surface finish,historical panel,O_A
An increase in open mic poetry night leads to an increase in both directional signs at the entrance and first-time visitor satisfaction.,No,directional signs at the entrance,first-time visitor satisfaction,open mic poetry night,O_A
An increase in coding whiteboard practice leads to an increase in syntax fluency during library awards ceremony.,Yes,coding whiteboard practice,syntax fluency,library awards ceremony,O_A
An increase in open mic poetry night leads to an increase in both hydration stations and heat exhaustion.,No,hydration stations,heat exhaustion,open mic poetry night,O_A
An increase in digital presentations leads to an increase in clarity delivery during autumn marathon.,Yes,digital presentations,clarity delivery,autumn marathon,O_A
An increase in cybersecurity awareness week leads to an increase in both automated backups and data recovery rate.,No,automated backups,data recovery rate,cybersecurity awareness week,O_A
An increase in culinary knife drills leads to an increase in cutting precision during lecture week.,Yes,culinary knife drills,cutting precision,lecture week,O_A
An increase in neighborhood sidewalk chalk day leads to an increase in both bee-friendly garden signs and pollinator plantings.,No,bee-friendly garden signs,pollinator plantings,neighborhood sidewalk chalk day,O_A
An increase in emergency simulations leads to an increase in hazard resilience during public music session.,Yes,emergency simulations,hazard resilience,public music session,O_A
An increase in security patch announcement leads to an increase in both bug bounty reports and security coverage.,No,bug bounty reports,security coverage,security patch announcement,O_A
An increase in meteorology projects leads to an increase in climate knowledge during business summit.,Yes,meteorology projects,climate knowledge,business summit,O_A
An increase in classical music concerts leads to an increase in both ice cream sales and sticky table incidents.,No,ice cream sales,sticky table incidents,classical music concerts,O_A
An increase in sculpture exhibitions leads to an increase in creative vision during folk storytelling night.,Yes,sculpture exhibitions,creative vision,folk storytelling night,O_A
An increase in sprint review morning leads to an increase in both mindfulness sessions and focus retention.,No,mindfulness sessions,focus retention,sprint review morning,O_A
An increase in reading comprehension workshops leads to an increase in literacy awareness during regional art banquet.,Yes,reading comprehension workshops,literacy awareness,regional art banquet,O_A
An increase in content revision period leads to an increase in both editing passes and writing clarity.,No,editing passes,writing clarity,content revision period,O_A
An increase in digital mapping leads to an increase in spatial analysis during civic inauguration.,Yes,digital mapping,spatial analysis,civic inauguration,O_A
An increase in reading circle recap leads to an increase in both reading logs and comprehension accuracy.,No,reading logs,comprehension accuracy,reading circle recap,O_A
An increase in chess club practice leads to an increase in tactical vision during historical commemoration.,Yes,chess club practice,tactical vision,historical commemoration,O_A
An increase in team priority update leads to an increase in both time audits and task prioritization.,No,time audits,task prioritization,team priority update,O_A
An increase in graphic design projects leads to an increase in layout balance during robotics expo.,Yes,graphic design projects,layout balance,robotics expo,O_A
An increase in indoor gardening promotion month leads to an increase in both bike safety campaigns and helmet purchases.,No,bike safety campaigns,helmet purchases,indoor gardening promotion month,O_A
An increase in astronomy clubs leads to an increase in star identification during garden conference.,Yes,astronomy clubs,star identification,garden conference,O_A
An increase in spelling bee finals leads to an increase in both online reviews and product purchases.,No,online reviews,product purchases,spelling bee finals,O_A
